現有	97
光石	97
嘟嘟	97
之路	97
久	97
開來	96
生物	96
揮動	96
無論	96
按鈕	96
仔細	96
換檔	96
後面	96
最高	96
通道	96
擺設	96
大小	96
秒	96
非常容易	96
浮現	96
炎帝	96
鳳王	96
洛奇	96
固	96
澀味	96
鑽進	96
垃圾	96
一乾二淨	96
菜種	96
奇亞	96
依	96
老師	96
幹部	96
狂	96
播放	96
想到	96
猛地	96
笑	96
脖子	96
發抖	96
放鬆	96
盡全力	96
炫耀	96
水晶	96
嚇一跳	96
謝禮	96
漸漸	96
呆殼	96
大舌貝	96
蛋蛋	96
盔	96
童子	96
觸手	96
摔	96
細胞	96
音波	96
穿著	96
藏	96
懂	96
節奏	96
滿月	96
我將	96
相對	96
致贈	96
水脈	96
山谷	96
鋼鐵廠	96
水邊	96
沼澤	96
請勿	96
場上	96
第區	96
暫時	96
地盤	96
解決	96
當成	96
不但	96
籠罩	96
看穿	96
鉤爪	96
長長的	96
記住	96
磁鐵	96
火花	96
打磨	96
實現	96
花束	96
偶爾	96
等離子	96
思考	96
我還	96
小鎮	96
商品	96
活力充沛	96
哥哥	96
碎岩	96
罕見	96
乖乖	96
見識	96
一名	96
釣	96
可不	96
遭到	96
經常	96
不少	96
客氣	96
至少	96
孵出	96
女孩	96
煩惱	96
搭檔	96
誘餌	96
巡邏	96
王者	96
美	96
明星	96
好了嗎	96
高貴	96
水炮	96
線條	96
圍繞	96
紅玉	96
藍玉	96
綠玉	96
日之石	96
火之石	96
雷之石	96
葉之石	96
不變	96
黏土	96
沙沙	96
碧綠	96
玉蟲	96
惡顏	96
火岩	96
力壯	96
螢的	96
鈴的	96
貓的	96
寶的	96
豬的	96
撒菱	96
亂打	96
射擊	96
極光	96
被困	96
租用	96
信紙	96
需讓	96
解	96
萬能	96
單項	96
多項	96
黃金	96
箱	96
之鈴	96
粗	96
增幅	96
袋	96
朱	96
之壺	96
楔	96
通訊器	96
超夢進	96
王進	96
鯊進	96
裝	96
智皮卡	96
洛露奈	96
腐朽	96
賽季	96
來時	95
要將	95
戰時	95
天真	95
贏	95
之風	95
搭話	94
處	94
多人	94
理由	94
普通	94
寶可夢有	94
腳	93
例如	92
首先	90
當時	90
搭	89
特防會	89
樹木	88
外表	88
在於	88
廣闊	88
之外	88
靈活	88
範圍	88
追加	88
計量	88
槽	88
做些	88
洛克	88
拉多	88
奇形怪狀	88
電器	88
放進	88
轉移	88
視線	88
爺爺	88
阿李	88
電次	88
專家	88
既	88
幹勁十足	88
模樣	88
回應	88
一會	88
啟動	88
凱西	88
芽	88
鐵炮	88
超音波	88
冰雪	88
水分	88
表面	88
一口	88
謎團	88
夜空	88
組成	88
太郎	88
達到	88
不足	88
燈塔	88
咖啡館	88
卡洛斯	88
會成	88
探	88
寶器	88
計數器	88
改名	88
躲	88
反擊	88
發達	88
前進	88
一團	88
性情	88
常常	88
話題	88
樹上	88
奔跑	88
磁力	88
夢境	88
漆黑	88
鰭	88
電波	88
意思	88
仍	88
可怕	88
跳躍	88
站	88
怨恨	88
湖邊	88
養分	88
力	88
粉末	88
前輩	88
不讓	88
少年	88
展現	88
投出	88
解毒藥	88
順便	88
我家	88
美好	88
感動	88
挑戰者	88
獎勵	88
光點	88
技巧	88
排	88
餓	88
飯店	88
列車	88
水準	88
失望	88
加農	88
拉西	88
蒂亞花	88
渴望	88
落下	88
宛如	88
珍藏	88
精采	88
爽朗	88
手下留情	88
激勵	88
一集	88
高價	88
燒盡	88
鉗	88
突刺	88
撿來	88
容器	88
命中注定	88
由克希	87
些	87
神	87
各個	86
靜	86
區	86
甚至	86
沒想到	86
通往	86
珍貴	84
揮指	83
自動	83
這樣一來	82
意外	82
在家	81
呼呼	81
戴上	81
葛	81
每當	80
廚房	80
報名	80
音符	80
表演	80
地形	80
專屬	80
體型	80
寬廣	80
緣市	80
不太好	80
中止	80
玫瑰花	80
雷吉艾斯	80
吉斯	80
奇魯	80
雷吉	80
水君	80
雷公	80
烈空	80
坐	80
來得	80
很酷	80
亞克	80
吉憲	80
萱子	80
鬼斯	80
撒嬌	80
表情	80
差點	80
滾動	80
哈欠	80
吼叫	80
睡意	80
眼神	80
觸電	80
傳來	80
觀察	80
丟棄	80
別忘了	80
醒來	80
還好	80
安心	80
手上	80
拉達	80
小磁怪	80
貘	80
飛天	80
雲	80
土地	80
呱呱	80
果肉	80
重	80
製成	80
到達	80
戰鬥區	80
親眼	80
先機	80
最初	80
澆水	80
花粉	80
樹枝	80
門牙	80
背後	80
很大	80
以後	80
散播	80
陰暗	80
逃跑	80
伸長	80
液體	80
脫落	80
萬	80
浮在	80
還在	80
位於	80
會用	80
電子	80
猛烈	80
入睡	80
大雨	80
棉花	80
水果	80
猛撲	80
會以	80
痊癒	80
精疲力盡	80
引誘	80
面對	80
度過	80
衝擊波	80
震動	80
怪異	80
降下	80
集結	80
磁場	80
靈界	80
之神	80
溫和	80
千萬別	80
甩	80
詭異	80
進而	80
應戰	80
那座	80
也就是說	80
生日	80
得知	80
多種	80
不好意思	80
傷腦筋	80
答對	80
小寶	80
禮服	80
飾品	80
調整	80
迷人	80
帶走	80
怕	80
打贏	80
強了	80
居合	80
回收	80
舉辦	80
搜尋器	80
意念	80
慢跑	80
這份	80
賣場	80
目光	80
大字	80
衣服	80
無數	80
纏身	80
熱水	80
詢問	80
偶像	80
寄生	80
勇敢	80
收藏家	80
嗅	80
踩踏	80
嚇壞	80
小鬼頭	80
回聲	80
運氣	80
分析	80
逆轉	80
開胃菜	80
減輕	80
互相交換	80
排序	80
百萬噸	80
綁緊	80
瞪眼	80
飛葉	80
紋理	80
寫生	80
炮	80
奇襲	80
真氣	80
破滅	80
順風	80
毒菱	80
蹭	80
燃盡	80
幕	80
頭盔	80
對準	80
綁住	80
少許	80
噴霧式	80
類	80
稜	80
官方	80
忘得	79
小菘	79
種	79
則會	79
吞下	79
燈	79
儘管	78
寶可夢回	78
行	78
以下	78
指	77
擊	77
以為	77
迷宮	76
嘗試	76
快去	76
一同	76
攀瀑	76
光炮	76
雙方	74
直到	74
極致	74
贏得	74
所在	73
得還	73
意義	73
旅途	72
從中	72
進展	72
性別	72
特色	72
最新型	72
垂釣	72
挑選	72
舞台	72
氣氛	72
精品	72
鎚	72
發生變化	72
不妨	72
前來	72
白金	72
冰箱	72
依據	72
寶可夢好	72
單純	72
相處	72
這也	72
諾姆	72
奶奶	72
麥可	72
翅	72
一口氣	72
腦袋	72
一副	72
吃驚	72
情緒	72
攜手	72
打招呼	72
埋	72
差一點	72
上去	72
參觀	72
惠顧	72
過後	72
掌握	72
猶豫	72
大針	72
阿柏蛇	72
毛球	72
貓	72
喇叭	72
瑪瑙	72
小火	72
大岩	72
墨	72
翼龍	72
豬	72
小小	72
小子	72
鼬	72
櫻	72
火箭	72
爾德	72
健康	72
曾	72
狀	72
蘊藏	72
博識	72
茉莉	72
普通級	72
類別	72
荒蕪	72
小屋	72
寶可夢屋	72
對話	72
未滿	72
檢測器	72
表揚	72
樹幹	72
太慢	72
觸角	72
偷襲	72
倒	72
彎曲	72
強韌	72
高溫	72
左右	72
傳遞	72
不僅	72
吐出	72
閃爍	72
科學	72
陷阱	72
滿滿的	72
避開	72
珠子	72
大腦	72
長嚎	72
底部	72
俯衝	72
躺	72
跳動	72
香甜	72
胃液	72
彈簧	72
距今	72
超越	72
頭部	72
浮	72
喜悅	72
扭曲	72
描述	72
漂浮	72
停止	72
承受	72
小孩子	72
年前	72
放心	72
就此	72
父親	72
消耗	72
超強	72
顯示	72
叮咚	72
放不下	72
千萬	72
挺	72
提問	72
回事	72
行家	72
隱形	72
對付	72
可別	72
會來	72
獎金	72
男朋友	72
馬虎	72
檢視	72
歷史	72
多次	72
這條	72
內心	72
親愛	72
鎮的	72
將來	72
最棒	72
扇門	72
那股	72
自我暗示	72
阿	72
貴賓	72
傘	72
均衡	72
羨慕	72
大晴天	72
雙人	72
稱霸	72
礦山	72
地捉	72
哈哈哈哈	72
原處	72
雪球	72
圖案	72
對焦	72
強呢	72
慎重	72
太精彩	72
之情	72
初次	72
無效	72
獎牌	72
某些	72
刻有	72
震撼	72
全力以赴	72
翩翩	72
派對	72
干擾	72
茶	72
檬	72
短褲	72
髒	72
猛攻	72
仔細觀察	72
冰淇淋	72
滑雪	72
面罩	72
打破	72
動搖	72
晴朗	72
大錯特錯	72
樂天	72
更長	72
屏障	72
誘惑	72
高速旋轉	72
惡意	72
捨身	72
之光	72
之歌	72
扎根	72
流沙	72
佯攻	72
延後	72
嬉鬧	72
膽怯	72
西爾	72
香料	72
固執	72
淘氣	72
反應	71
之藥	71
人會	70
實際	70
哪種	70
密	70
賣	70
找樹果	67
檔	66
分成	66
變更	66
熱情	66
隨機	66
建築	66
寶可夢去	66
差	66
咻	66
接著	65
令	65
旅程	64
藉由	64
派上用場	64
設施	64
分類	64
寄放在	64
手指	64
招式中	64
裂縫	64
綻放	64
名為	64
眺望	64
收回	64
刪除	64
您好	64
家們	64
亞的	64
香醇	64
歸	64
看裡面	64
放電	64
最終	64
夥星	64
桄榔	64
亞玄	64
總監	64
低	64
鬆	64
顯得	64
上來	64
東張西望	64
安靜	64
唱歌	64
害羞	64
把頭	64
有毒	64
熱氣	64
合挖	64
地底下	64
留在	64
要說	64
過頭	64
收拾	64
更新	64
異色	64
浪漫	64
毛蟲	64
蛹	64
波波	64
烈雀	64
山鼠	64
尼	64
多蘭	64
尼多朗	64
猴怪	64
卡蒂	64
臭泥	64
大鉗	64
霹靂	64
飛腿郎	64
瓦斯彈	64
犀牛	64
海馬	64
迷唇姐	64
火獸	64
咩	64
毽子	64
棉	64
珊瑚	64
蓮葉	64
大顎	64
刀	64
基格	64
小仙奶	64
海獸	64
零餘果	64
外皮	64
食用	64
種樹	64
較	64
品嚐	64
成熟	64
公分	64
小型	64
具有	64
龍睛	64
龍火	64
奶油	64
破裂	64
陀螺	64
級	64
資格	64
餵	64
越高	64
輔助	64
身分	64
博物館	64
百貨	64
市場	64
隧道	64
真砂鎮	64
名勝區	64
野原	64
中央	64
濕地	64
拜拜	64
好不好	64
系統	64
汽水	64
硬幣	64
變色	64
偉大	64
桃桃果	64
指示	64
大樹	64
拍動	64
著能	64
蜷	64
就會	64
玩耍	64
觸感	64
白天	64
不動	64
亮光	64
無論是	64
舉起	64
腰帶	64
酷似	64
撒出	64
溶化	64
物體	64
登山	64
靈感	64
而成	64
想法	64
化時	64
骯髒	64
體液	64
游動	64
舌頭	64
作	64
頭腦	64
核心	64
雙臂	64
殆盡	64
一體	64
春天	64
感知	64
驚嚇	64
成群	64
流星	64
跳舞	64
環繞	64
全身上下	64
力氣	64
真空	64
爆發	64
盤	64
執著	64
副	64
一刻	64
磨練	64
活躍	64
安撫	64
玩偶	64
遠	64
山上	64
日照	64
害怕	64
偵測	64
上門	64
光合作用	64
一段	64
表示	64
急速	64
缺損	64
奪走	64
家人	64
紛爭	64
冥想	64
鈴聲	64
節拍器	64
故事	64
老	64
老爺爺	64
高科技	64
我先	64
甜點	64
一間	64
手錶	64
簡稱	64
作戰	64
意想不到	64
驚訝	64
計算	64
百貨公司	64
解凍	64
看樣子	64
破舊	64
聳立	64
捕捉到	64
喂喂	64
嘿嘿嘿	64
寫著	64
大門	64
上鎖	64
守住	64
這對	64
認同	64
阻止	64
嗶	64
哼哼	64
放生	64
變硬	64
嚇到	64
弱小	64
除蟲	64
老婆婆	64
附著針	64
搞錯	64
紙	64
求雨	64
默契	64
大浪	64
重複	64
光明	64
書放回	64
嘻嘻	64
字	64
廣角鏡	64
有朝一日	64
追求	64
這塊	64
石碑	64
金屬膜	64
日後	64
切磋	64
神聖	64
迷你裙	64
回憶起	64
能贏	64
可疑人物	64
哉	64
裝備	64
嚐嚐	64
熱血沸騰	64
模特兒	64
這道	64
久久	64
消息	64
心形	64
物理攻擊	64
緊束	64
特攻極	64
特防極	64
率極	64
同歸於盡	64
電磁力	64
之幕	64
因回	64
膠囊	64
大大提高	64
肥料	64
不適	64
合豐	64
黍	64
空殼	64
存放	64
飛雲	64
券	64
包	64
方塊	64
伊利	64
枝	64
豐饒	64
大膽	64
內斂	64
溫順	64
自大	64
急躁	64
全體	64
探索	64
各	63
取	63
隨	63
之水	63
能以	63
手	63
之心	63
會因	63
分	63
過了	63
釜炎	63
可將	63
同一個	62
咕	62
盡興	62
禁止	62
一模一樣	62
錯	62
閱讀	62
暱	62
變小	62
見過	62
撿	62
戰過	62
揮	61
一下下	61
情侶	60
就給	60
命	60
能將	59
點	59
操作	58
反覆	58
由位	58
移除	58
暫停	58
居住	58
叩	58
扎下	58
出口	57
寶可夢還	57
笛子	57
裡能	56
相關	56
奔馳	56
看準	56
合力	56
依照	56
好幾個	56
鎬	56
擴大	56
盡頭	56
之內	56
募集	56
割草機	56
可見	56
機器人	56
當我	56
聲響	56
蹤影	56
是種	56
多羅	56
大葉	56
員	56
吼	56
晃動	56
原地	56
遠方	56
身旁	56
運動	56
呼喚	56
難不成	56
好意	56
避難	56
進來	56
協助	56
工具	56
聊天	56
強得	56
越是	56
大玉	56
機率	56
毅力	56
雙腳	56
害	56
隆隆	56
直衝	56
啞鈴	56
小球	56
丸子	56
搬運	56
風	56
臂	56
蜥	56
蘭	56
洛茲	56
小丑	56
美錄坦	56
咚	56
很少	56
帶勁	56
緩慢	56
外型	56
擴展	56
苦	56
尖端	56
打嗝	56
光澤	56
採收	56
氣泡	56
膨脹	56
言說	56
金	56
哪一隻	56
熱烈	56
全滿	56
肯定	56
晶燦	56
合作	56
到此結束	56
之星	56
通過	56
就行了	56
花田	56
樂園	56
細雪	56
長老	56
疼愛	56
齊後請	56
寶可夢數	56
另	56
畫畫	56
勁爽	56
牛奶	56
像素	56
輪盤	56
河川	56
莓莓果	56
利木果	56
拍	56
粗壯	56
方向	56
噴水	56
破壞力	56
厚實	56
腹部	56
乾燥	56
察覺到	56
性命	56
耳朵	56
受歡迎	56
任	56
雙眼	56
一動	56
流	56
鱗粉	56
毒素	56
古時候	56
小時	56
保持	56
毒粉	56
溶解	56
液	56
劇烈	56
電磁波	56
心靈感應	56
擊退	56
聽見	56
擺動	56
馬力	56
掉落	56
扔	56
應付	56
凍結	56
住處	56
船隻	56
布下	56
團隊	56
充分	56
精神力量	56
縫隙	56
女性	56
憑	56
吸盤	56
汪洋大海	56
潮旋	56
只會	56
行走	56
密林	56
連踢	56
追擊	56
高空	56
察覺	56
噴射機	56
音量	56
跺腳	56
一到	56
翻滾	56
寒氣	56
趁	56
哭	56
波導	56
龍捲風	56
很難	56
蟲子	56
下盤	56
不知不覺	56
旅人	56
想來	56
遇上	56
乘坐	56
照片	56
召喚	56
收藏	56
小偷	56
選	56
變少	56
去一趟	56
更多	56
早上	56
跟我來	56
咳	56
剛好	56
那小子	56
支持	56
一句	56
還想	56
搭船	56
辦得到	56
有夠	56
分享	56
精美	56
比不上	56
深奧	56
麻藥	56
眠藥	56
剛	56
哦哦哦	56
那天	56
慢慢	56
男人	56
念頭	56
橘色	56
認可	56
掉以輕心	56
可靠	56
難過	56
逼	56
剩	56
這場	56
這片	56
用力	56
再度	56
真不愧是	56
占卜	56
雕像	56
離洞	56
越野	56
快點	56
趟	56
何處	56
越重	56
累	56
西	56
先來	56
原諒	56
石塔	56
變	56
國家	56
攝影師	56
試試	56
浮躁	56
遺失物	56
牧場	56
馴龍師	56
理想	56
這間	56
幫手	56
爆炎	56
打雷	56
拿走	56
兩人	56
負責	56
搭乘	56
順序	56
陷進	56
早就	56
不怕	56
精力充沛	56
邂逅	56
逞強	56
嚴苛	56
捕	56
漫長	56
喪失	56
男孩子	56
達人	56
披帶	56
絲綢	56
手中	56
覺悟	56
防晃	56
玩笑	56
爽快	56
那傢伙	56
精湛	56
焦點	56
兌換處	56
叔叔	56
落敗	56
瀑布	56
也許	56
時空	56
多面體	56
裝扮	56
機械零件	56
千	56
吾	56
郎	56
野餐	56
搖滾	56
雨天	56
親子	56
危急	56
主菜	56
一閃	56
扮演	56
到時候	56
暗	56
防住	56
黑影	56
施加	56
斬切	56
已將	56
強念	56
高速移動	56
猛推	56
治療	56
音	56
毒擊	56
彈	56
子彈	56
尖石	56
黑洞	56
重壓	56
擊破	56
爆	56
磨礪	56
畫皮	56
球級	56
特典	56
特產	56
仙貝	56
海鹽	56
志士	56
回覆	56
印有	56
手冊	56
代幣	56
磁浮	56
相簿	56
饅頭	56
球根	56
充電電池	56
釋出	56
文明	56
銅幣	56
銀幣	56
手帕	56
背心	56
通行證	56
勳章	56
隱形眼鏡	56
顎	56
帥哥	56
墜飾	56
手套	56
禮裙	56
領針	56
頭冠	56
腳鐲	56
假牙	56
彈珠	56
耳環	56
光滑	56
泥球	56
深灰	56
米果	56
壓花	56
集滿種	56
推薦函	56
香腸	56
巴哈	56
豆子	56
洋芋	56
蔬菜	56
水煮蛋	56
草莓	56
工藝	56
轉圈圈	56
蝴蝶結	56
不小	56
耳塞	56
乳酪	56
鮮奶油	56
椰奶	56
陳舊	56
樂團	56
索妮亞	56
證章	56
之王	56
常見	56
膏藥	56
木子	56
勿	56
哈密	56
萄	56
番	56
奇秘	56
黃	56
寶可尾草	56
防塵	56
清水	56
腕帶	56
收	55
交流	55
一聲	55
頭	55
浮囊	55
會為	55
喊	55
身	55
盡	55
半時	55
將在	55
顛峰	55
輪	55
會回	55
它們	54
左	54
允許	54
限制	54
稍	54
變大	54
原因	54
善良	54
嘻	54
孵出來	54
邁斯特	52
及	50
轉動	50
體驗	50
選出	50
贈送	50
優勝	50
當中	50
意	50
盡量	49
人才	49
下會	49
自	49
出門	49
張貼	49
吵	49
若想	49
將成	48
主角	48
委託	48
器具	48
數位	48
右	48
新增	48
節奏感	48
著寶可夢	48
擺放在	48
各處	48
換來	48
展望	48
望遠鏡	48
球裡	48
地向	48
足夠	48
問候	48
酸	48
天才	48
丟的	48
一陣子	48
能成	48
看得出來	48
時時刻刻	48
四周	48
很多很多	48
融合	48
姿態	48
芽米	48
水木	48
蜜蜜	48
婆婆	48
阿柳	48
謝米	48
赤日	48
隊長	48
露出	48
大大	48
臉上	48
汗水	48
嘴巴	48
仍然	48
一點點	48
遠處	48
有緣	48
家盒	48
要給	48
行列	48
集合	48
便條紙	48
交出	48
擦身而過	48
基拉	48
三合一	48
嘎啦	48
芭	48
天然	48
盔甲	48
狼犬	48
繭	48
霏	48
萊伊	48
雙刃	48
雙倍	48
閃焰	48
啃	48
用水	48
增添	48
擴散	48
寒冷	48
連寶可夢	48
水上	48
讀	48
延伸	48
有傳	48
佑	48
次郎	48
項目	48
究極級	48
分別	48
課程	48
眾多	48
關鍵	48
小道	48
迷幻	48
森之洋館	48
大飯店	48
山間	48
花店	48
虛擬	48
尋寶	48
斷崖	48
歡迎您	48
月曆	48
起源	48
岩山	48
集錦	48
開花	48
盛開	48
旺盛	48
溫度	48
破綻	48
趕走	48
來回	48
分泌	48
豎起	48
拼上	48
蘊含	48
圓圓的	48
細緻	48
根部	48
閃閃發光	48
發起	48
嘴裡	48
會長	48
組件	48
莖	48
照射	48
草木	48
聚在一起	48
一顆	48
拳擊	48
分鐘	48
黏住	48
裹	48
體溫	48
億年	48
翱翔	48
某處	48
灼熱	48
否則	48
很小	48
氣溫	48
獠牙	48
身軀	48
愛吃	48
凝固	48
吸住	48
山中	48
開發	48
和平	48
纏繞	48
公尺	48
迎戰	48
從頭	48
爭奪	48
劈下	48
乾淨	48
武器	48
情感	48
振動	48
冰塊	48
反彈	48
病毒	48
旋律	48
濕	48
咒語	48
帶領	48
距離	48
流動	48
閃亮	48
吸血	48
毫無	48
山頂	48
帶給	48
讀取	48
切斷	48
音色	48
另一側	48
變回	48
說過	48
用寶可夢	48
性子	48
助手	48
檢查	48
難得	48
取暱	48
驗收	48
做得好	48
裡了	48
件	48
相	48
一秒	48
鞋	48
帶上	48
隔壁	48
加倍	48
落花流水	48
不可	48
名稱	48
抽籤	48
籤	48
第一	48
慢走	48
一份	48
正好	48
軟體	48
維護	48
源源不絕	48
笑容	48
書籍	48
多帶	48
即使如此	48
成寶可夢	48
很久很久	48
地裂	48
作業	48
急性子	48
來當	48
落石	48
深呼吸	48
任務	48
花香	48
服裝	48
早	48
約會	48
自從	48
有的是	48
歡笑	48
這都	48
解讀	48
想必	48
全新	48
作對	48
枚	48
聽話	48
挑	48
熟練	48
包括	48
還以	48
之物	48
傾聽	48
強行	48
一決勝負	48
魅惑	48
答案	48
俐落	48
佔優勢	48
理所當然	48
之塔	48
生蛋	48
謝意	48
羽棲	48
什	48
流星群	48
搶	48
床上	48
見識一下	48
獨自	48
面板	48
以牙還牙	48
戰上	48
放馬過來	48
休憩	48
點到	48
順勢	48
生鏽	48
詭計	48
丟	48
會有	48
可不是	48
直覺	48
不怎麼	48
改變命運	48
凝視	48
夢話	48
特地	48
沒事	48
擋路	48
噪音	48
我用	48
這張	48
會員	48
鏡片	48
懷念	48
大意	48
小看	48
阻擋	48
遺憾	48
敬請	48
播出	48
硬撐	48
兄弟	48
分擔	48
孵化	48
景色	48
預感	48
彷彿	48
敗仗	48
過熱	48
照亮	48
一瞬間	48
酷酷貼	48
小島	48
吃飯	48
小陸	48
艾兒	48
蝶舞	48
捕蟲	48
巡護	48
菜鳥	48
修長	48
行不通	48
是贏	48
悔恨	48
丟臉	48
無敵	48
贏家	48
呼哈	48
奉還	48
修理	48
也贏	48
人組	48
認輸	48
識破	48
朝氣	48
練過	48
眼淚	48
戰意	48
準時	48
切	48
偷取	48
撒下	48
砸	48
喙	48
吹飛	48
潑沙	48
飛彈	48
地球	48
吐絲	48
再生	48
縮入	48
變圓	48
黑霧	48
折彎	48
毒瓦斯	48
掙扎	48
抓狂	48
天使	48
骨棒	48
逆鱗	48
原始	48
吹捧	48
搔癢	48
爆擊	48
點穴	48
折返	48
電磁	48
喋喋不休	48
捏碎	48
輕量化	48
輪唱	48
破殼	48
報仇	48
刃	48
戰吼	48
之聲	48
拋下	48
狠話	48
和睦相處	48
之劍	48
淚眼汪汪	48
漿	48
壓迫感	48
變快	48
繼承	48
散落	48
抗性	48
藥水	48
混亂狀態	48
這類	48
能極	48
海紫菫	48
愛馬	48
網球	48
全滿藥	48
萬靈藥	48
聖灰	48
森之	48
羊羹	48
繩	48
速速	48
濕濕肥	48
黏肥	48
光之石	48
暗之石	48
器盒	48
蘋	48
野果	48
橙橙果	48
柿仔果	48
文柚果	48
花果	48
異奇果	48
芒	48
芒果	48
樂芭果	48
芭亞果	48
墨莓果	48
榴石果	48
藻根果	48
比巴果	48
葡果	48
茄番果	48
岳竹果	48
茸丹果	48
檸果	48
角果	48
椰木果	48
瓜西果	48
金枕果	48
靛莓果	48
巧可果	48
燭木果	48
荔果	48
蓮	48
蒲果	48
腰木果	48
瓜果	48
福祿果	48
扁櫻果	48
草蠶果	48
柑果	48
莓榴果	48
霹霹果	48
漿果	48
枝荔果	48
沙鱗果	48
杏仔果	48
蘭薩果	48
星桃果	48
謎芝果	48
釋陀果	48
嘉珍果	48
霧蓮果	48
光粉	48
銀粉	48
吃剩	48
融冰	48
木炭	48
龍之牙	48
海潮	48
攻之尾	48
紅線	48
緊纏	48
護踝	48
負重	48
根莖	48
飽腹	48
漣漪	48
修正	48
之布	48
紙盒	48
紙袋	48
會員卡	48
證	48
記錄器	48
盆	48
藍卡	48
紅球	48
友友	48
競賽	48
海聲	48
草綠色	48
靛藍色	48
奇石	48
輕石	48
凸凸	48
標靶	48
緊綁	48
電之	48
肌力	48
智力	48
瞬發	48
背蓋	48
之玉	48
龍之骨	48
闇	48
神石	48
許可證	48
阿克羅	48
現形	48
溜冰鞋	48
香袋	48
光苔	48
笛	48
碩果	48
勁勁肥	48
超效肥	48
耿鬼進	48
電龍進	48
花進	48
水箭	48
龜進	48
雞進	48
恰雷姆進	48
黑魯	48
加進	48
翼龍進	48
歐進	48
暴鯉龍進	48
阿勃	48
梭魯進	48
胡地進	48
娃進	48
獸進	48
歐斯進	48
洛玫果	48
亞開果	48
香羅	48
似珍石	48
折價券	48
化妝包	48
衣物箱	48
阿雷格	48
雷派餅	48
娑	48
羅沙	48
布蕾	48
集灰袋	48
給大	48
探測器	48
吊墜	48
船錨	48
怪進	48
眼進	48
大比	48
鳥進	48
冰鬼護進	48
蒂安希進	48
懲戒	48
駝進	48
兔進	48
蜂進	48
鑰石	48
圓慶票	48
冰之石	48
騎行	48
究極球	48
大馬	48
拉薩	48
達	48
金黃色	48
桃	48
粉色	48
地膜	48
部位	48
粉筆	48
南國	48
引蟲	48
橙色	48
之花	48
孵蛋	48
優惠	48
隱身	48
快拳	48
絞肉	48
飽伯	48
吐司	48
通心	48
蕈	48
煙燻	48
粗枝	48
特選	48
細骨	48
炸物	48
拼盤	48
盾	48
野莓	48
草糖	48
飾	48
酸酸	48
爽喉	48
背包	48
厚底	48
靴	48
打空	48
星塊	48
鮮	48
即	48
食肉	48
超極粉	48
極巨菇	48
名人	48
花圈	48
木雕	48
並登入	48
嘶鳴	48
刮起	48
鼠寶可夢	48
色彩	47
只靠	47
游	47
滾	47
則是	47
關照	47
開個	47
好痛	47
吃樹果	47
稱為	46
幫寶可夢	46
祝您	46
全員	46
強的	46
建築物	46
飛向	45
玩得	44
裡有	44
有意思	44
哩	44
組	42
所選	42
拿來	42
針刺	42
都還沒	42
噢	42
冓	42
換個	41
裡頭	41
花苑	41
安全	41
寶可夢為	41
的門	41
敲	41
寶可夢要	41
菘	41
吞	41
場	41
唯一	40
這才	40
這本	40
外觀	40
分佈	40
屋頂	40
計算機	40
搖桿	40
不可或缺	40
釣上來	40
細長	40
做成	40
參賽	40
寶可夢將	40
競爭	40
面積	40
牆上	40
試著	40
交	40
紙片	40
寶可夢裡	40
未	40
招募	40
初次見面	40
複製到	40
騎拉帝納	40
微波爐	40
洗衣機	40
電風扇	40
功勞	40
往常	40
活	40
菊野	40
記者	40
小貓	40
無殼	40
無力	40
滿足	40
極了	40
目不轉睛	40
打了個	40
腿	40
大叫	40
警戒	40
身心	40
呼吸	40
總	40
微微	40
布置	40
大隻	40
複雜	40
敲打	40
習慣	40
最多能	40
雷彈	40
咕咕	40
熊寶寶	40
黑魯加	40
亞	40
土	40
長鼻	40
力士	40
大牙	40
狸	40
蜜蜂	40
兔	40
螢光	40
瑪納	40
達克	40
丸	40
蝙蝠	40
打擊	40
齒輪	40
麻麻	40
娜	40
蓋諾賽	40
克特	40
槍	40
巨龍	40
炎熱	40
啪	40
特	40
冠王	40
葉片	40
相比	40
成分	40
消化	40
頗	40
暖和	40
人心	40
絲線	40
附著	40
真實	40
不明	40
濃郁	40
參賽者	40
下個	40
換成	40
支援	40
全滿時	40
化	40
導航	40
起始	40
七星	40
草原	40
足跡	40
碼頭	40
盃	40
亮出	40
兩把刷子	40
真沒想到	40
還不太	40
快快	40
下樓	40
指針	40
履歷	40
速配	40
指數	40
友情	40
標籤	40
只好	40
玩吧	40
從不	40
放過	40
天敵	40
廣大	40
上空	40
拍打	40
生命力	40
小小的	40
一整天	40
蜷成	40
伸出	40
粗暴	40
流出	40
長達	40
通常	40
走動	40
此時	40
眼珠	40
懸崖	40
枯萎	40
片	40
隨風飄	40
母親	40
唾液	40
鑽頭	40
墨汁	40
停電	40
火山口	40
山野	40
適應	40
陸地	40
隨心所欲	40
祖先	40
沐浴	40
裹住	40
絲	40
靜電	40
潛伏	40
以此	40
長相	40
朝	40
大力士	40
痕跡	40
絕境	40
衝動	40
作用	40
嘴唇	40
七彩	40
天花板	40
追逐	40
埋藏	40
固定	40
嚇唬	40
信任	40
頂	40
甜甜的	40
看不到	40
毛髮	40
肚子餓	40
瑜伽	40
引發	40
無止境	40
脂肪	40
抵禦	40
願望	40
交叉	40
並將	40
向上	40
海水	40
原形	40
製	40
意志	40
山裡	40
即可	40
角落	40
精神力	40
輕易	40
盾牌	40
